"j","t","k","omega","wage","iota","l","l_error","inv","eta","y","y_error","nu"
533,2,0.80628114199837,-2.58941710193796,0.5,-0.0740529825460053,-2.40163879301656,-2.49420502119907,-0.467938303205371,0.0815816643523886,-1.42376639679002,-1.44227964242652,-1.13271957032262
534,2,0.850157112124127,0.342732237979648,0.5,0.0286162094253413,1.30193935574048,1.33770961752215,0.19720056292614,0.102651580550336,2.30088166816497,2.3080357205213,-0.210338022108973
535,2,1.908895288999,0.581995783511327,0.5,-0.0253173376906684,2.52741469242059,2.49576802030725,0.729874614524256,0.0462337015133344,3.46993912580808,3.46360979138541,-0.0610128943036608
536,2,0.580830469352623,-0.426127300389502,0.5,-0.0515191563465174,0.105204120353974,0.0408051749208274,0.0132049097693117,-0.467100726814993,0.534394125413136,0.521514336326507,-0.189602083812866
537,2,1.13581196001475,-0.529945381578818,0.5,-0.0364137290935942,0.461040323196688,0.415523161829696,-0.00932409561007207,-0.0383193962762773,1.31901165879457,1.30990822652117,-0.419742430423715
538,2,1.75130654953566,1.1583211083782,0.5,-0.0457839915609533,3.10993120147376,3.05270121202257,0.955545561166947,0.530358638496925,4.53658057184485,4.52513457395461,0.340952615998196
539,2,1.30399311593835,0.430900111879787,0.5,0.0787501876446344,1.8092557014531,1.90769343600889,0.342941542719258,0.0963940959929758,2.80194052932023,2.82162807623139,0.410698990416254
540,2,0.916655376368617,-0.301374701686425,0.5,0.143079590570445,0.554991662371815,0.733841150584871,0.0496744347854596,0.239471783134959,1.69075417738093,1.72652407502354,-0.810182147673987
541,2,0.831110321928009,0.242606062614188,0.5,-0.035509733381106,1.16011569511205,1.11572852838567,0.170492436439517,-0.322153753095649,1.73425267389056,1.72537524054528,-0.0453965810134443
542,2,1.16642270162914,-0.65478209503552,0.5,0.0341504876405484,0.331778830288406,0.374466939839092,-0.0496925935051316,0.00020829777411309,1.22827785993667,1.23681548184681,-0.57719978422004
543,2,1.23607848993607,-0.509758771630483,0.5,-0.0138943194079954,0.574006799313263,0.556638900053269,-0.00335905583135591,-0.0411209264068148,1.4291766047806,1.4257030249286,-0.366608285372775
544,2,0.904595402893887,-0.262770272604474,0.5,-0.0117147011244443,0.592694721933865,0.57805134552831,0.0586178522128667,-0.264920277562744,1.22406517624528,1.22113650096417,0.433119411289098
545,2,1.49704407908905,-1.86570877388157,0.5,-0.0250081200649399,-0.892585812991736,-0.923845963072911,-0.610261654631091,-0.0154242735474057,-0.0117193546649867,-0.0179713846812217,-0.817723323475429
546,2,0.965507435516678,0.302756917986859,0.5,-0.0533091956272035,1.35290173871797,1.28626524418397,0.210813592115495,-0.172439528315608,2.07675294227652,2.06342564336972,0.313784175061137
547,2,0.668563546776446,-0.185352473628881,0.5,0.00172541381803751,0.482939096550595,0.485095863823142,0.0614013303710503,-0.100721133176974,1.27850869524778,1.27894004870229,-0.317566686392469
548,2,1.23281316734099,-0.205649253744522,0.5,0.0257552421631875,0.95128653940002,0.983480592104004,0.100987843184177,-0.331233310649131,1.51634396062504,1.52278277116584,0.0408550575740251
549,2,-0.0576733018060795,1.00306724783139,0.5,-0.0154186925556487,1.33300650586623,1.31373314017167,0.141883278380903,-0.197298336355595,2.03199890138479,2.02814422824588,0.693909788875037
550,2,1.22867302208636,0.296022474088765,0.5,0.015480319894977,1.57475357209382,1.59410397196255,0.271976413732672,-0.175149928013097,2.29589437595488,2.29976445592863,0.0634390006173609
551,2,1.2243405332788,-0.55672512457985,0.5,-0.0374102660868725,0.505028146051448,0.458265313442858,-0.019297444294248,0.344003839255782,1.74532271718139,1.73597015065967,-0.389768789800646
552,2,0.891029429823556,0.476569633925509,0.5,-0.05724811403317,1.5049993786598,1.43343923611834,0.238052299256746,-0.139841906611539,2.26144820392242,2.24713617541413,0.452260007348051
553,2,0.528235789128941,0.309999143872676,0.5,-0.0566339163027368,0.979341830485974,0.908549435107554,0.137370806572575,-0.143303368392826,1.7323291939673,1.71817071489162,-0.324806793534911
554,2,0.824291685253246,0.852859791815922,0.5,0.0311748476612235,1.9169665495238,1.95593510910033,0.308487889787714,0.141084191491797,2.95434147288975,2.96213518480506,0.69866308896123
555,2,1.82951821783754,0.974234392652101,0.5,-0.0310777478855283,2.94825801658028,2.90941083172337,0.918578349900822,0.152509908578494,3.99705865703293,3.98928922006154,0.581385288158504
556,2,0.661707448314917,0.455493657703826,0.5,0.080585364310261,1.27799767456264,1.37872937995047,0.185184102946617,-0.171649025322654,2.00263938111414,2.02278572219171,0.217277150483195
557,2,-0.051801352290977,0.991385412463623,0.5,0.017158820051696,1.32354216748223,1.34499069254685,0.141609650002721,0.0910628637083318,2.31089576306472,2.31518546807764,0.145691338972754
558,2,1.41326886125685,-0.0881975489781814,0.5,-0.0620563806488958,1.25599990253432,1.1784294267232,0.169224716449451,-0.397912702707744,1.75437793170073,1.73886383653851,-0.138399692178958
559,2,0.67752374352424,-1.39044408762436,0.5,-0.0047741045563898,-1.01558524878943,-1.02155287948491,-0.175328080355057,0.0742700813910208,-0.0450244355242516,-0.0462179616633492,-0.905326887759823
560,2,0.711788316805308,0.421436576568312,0.5,0.105397096770641,1.27924708307234,1.41099345403564,0.1877548593356,-0.076187628711703,2.09935018623479,2.12569946042745,0.647097905757734
561,2,0.408820690230731,0.15520264415482,0.5,-0.0945249477095914,0.68135799430272,0.563201809665731,0.0986107384998094,-0.214926825529149,1.36272190064773,1.33909066372033,0.0387252152729505
562,2,0.96967895616495,-0.5173213516115,0.5,0.00921190259085371,0.331453982287262,0.342968860525829,-0.00456780964865553,0.0499668658591655,1.27771158002058,1.2800145556683,-0.385290283312947
563,2,1.33867746599947,-0.32886723808014,0.5,-0.0728114376699436,0.889895320306668,0.798881023219238,0.0652699674384955,-0.0967285480255519,1.68945750415527,1.67125464473778,-0.245769122663008
564,2,0.751758160177432,-0.167519492435863,0.5,0.0933684643887853,0.57802560976773,0.694736190253712,0.070509982933948,0.10128261760955,1.57559895925144,1.59894107534863,-0.493370466049547
565,2,0.640806752307346,-0.36564502284589,0.5,-0.0202403431643962,0.233286214868871,0.207985785913376,0.025500728996845,-0.206751467277708,0.922825479465318,0.917765393674219,0.0144509524032191
566,2,1.40401643664724,-1.34239990283224,0.5,-0.0552854094971212,-0.319848911316658,-0.388955673188059,-0.342984819828432,0.101766623697379,0.678208444254876,0.664387091880595,-0.401773804591974
567,2,1.00848458214762,-0.391617548405413,0.5,0.000425016125286174,0.522538659029705,0.523069929186313,0.0297124360204135,0.198174753774229,1.61700414467809,1.61711039870941,-1.38128844680282
568,2,0.950064958431242,0.128784896332656,0.5,-0.0148227288311217,1.12192454420046,1.10339613316156,0.162596079651149,0.0076458105264295,2.02586108660105,2.02215540439327,-0.0845109193830741
569,2,0.758059921584879,-0.390515444969838,0.5,0.0197553776393667,0.304794710331778,0.329488932380986,0.0233654472522896,-0.0778410651978836,1.12324437700805,1.12818322141789,-0.905201120156525
570,2,1.42812260772812,-0.265758551266069,0.5,-0.120645290252409,1.04704567783682,0.896239065021313,0.0976988638793322,0.142305144753228,2.08564155446421,2.05548023190111,-0.112791682913753
571,2,0.509436341999527,-0.404942114789924,0.5,-0.0665498945356197,0.0692157409194881,-0.0139716272500365,0.0158209857861203,0.0153556960298786,0.980862168823522,0.964224695189617,-0.450823924548923
572,2,1.26121963966536,-0.750462266646994,0.5,-0.0867719098775937,0.295125936555756,0.186661049208763,-0.0884062637206956,-0.167822090877504,1.02359457755241,1.00190160008301,0.304810806864811
573,2,1.42760670961306,0.178407585793248,0.5,0.0201043551396382,1.60180193831029,1.62693238223484,0.282808469675862,-0.00355629399768899,2.49453637618676,2.49956246497167,0.00295588714080233
574,2,0.798431543343455,0.942587959868941,0.5,0.0231414352323562,2.00649913541901,2.03542592945945,0.320550690407157,0.0564497300387649,2.95923959733193,2.96502495614001,0.713288337806176
575,2,1.35862477767202,-0.5022536602862,0.5,-0.0714516394519192,0.69061619026257,0.601301640947671,-0.000876862900164773,0.120015931119919,1.70692285325664,1.68905994339366,-0.0578872490254358
576,2,1.45561877676388,-1.13789194424652,0.5,-0.000333439833432026,-0.0190619154824519,-0.019478715274242,-0.273472915138441,0.00219790814352667,0.87942672453523,0.879343364576872,-0.878458593778617
577,2,1.37771408748359,0.657884079301292,0.5,-0.108722329513523,2.15749151083207,2.02158859894016,0.459196647106524,0.195484213580424,3.24926645628664,3.22208587390826,-0.000600221990308566
578,2,2.04475941269617,0.750044900248198,0.5,0.0242866872345034,2.8563571965767,2.88671555561983,0.965947098786427,-0.0184943127944653,3.73415361565639,3.74022528746502,0.51997619415918
579,2,0.000943608574701955,-0.203233540222398,0.5,0.0512281585634596,-0.123579682617827,-0.0595444844135031,0.0297046623315302,-0.143850845635199,0.628860203621128,0.641667243261993,-0.0791872354823202
580,2,0.443053691736618,0.449955798549643,0.5,-0.0208620333395315,1.0797533136139,1.05367577193949,0.147951431506916,0.0528553736363437,2.0288994191244,2.02368391078952,0.269058795019345
581,2,0.212706088197324,-0.684528991550818,0.5,-0.0224956810328435,-0.539906827108558,-0.568026428399613,-0.0228266241851552,-0.133191600446208,0.223192304319389,0.217568384061178,-0.0245104513188794
582,2,1.16269910567106,0.731970851970708,0.5,0.0255382175995796,2.06196186758287,2.09388463958235,0.3940526372185,-0.0389661524086831,2.91928644704835,2.92567100144824,0.157607609278513
583,2,1.64886177886244,-0.69776567061883,0.5,0.011533068575709,0.700183553388402,0.714599889108039,-0.102859042750779,-0.112231922724924,1.48424236253763,1.48712562968156,0.237702250692419
584,2,1.76602810839311,-0.643927417332113,0.5,0.070700720682275,0.870001908336133,0.958377809188977,-0.0841627262059466,-0.0683753290525487,1.69791731115774,1.71559249132831,-0.151677460287979
585,2,1.29043786785688,-0.0991102174473011,0.5,0.0501453423817534,1.13488194772295,1.19756362570014,0.145698483957312,0.414366184711275,2.44553886430838,2.45807519990382,-0.43075343441785
586,2,1.51692586343426,-0.22222407523751,0.5,0.111014293978739,1.1791666216154,1.31793448908882,0.126615575717082,0.12367944289223,2.19913679638178,2.22689036987647,-0.78697469132434
587,2,0.798230955875645,-1.18219228095954,0.5,-0.0639501356970579,-0.649651679650935,-0.729589349272257,-0.151556337101073,0.244342633455942,0.490981685679163,0.474994151754898,-0.332970059921475
588,2,1.27572382721596,0.575610846700398,0.5,0.022951525533021,1.96540849234677,1.99409789926304,0.385207728332493,0.286177161270739,3.14787638549166,3.15361426687492,0.280910561020906
589,2,1.21175643649433,1.10837758330185,0.5,0.0262975449778198,2.57539544621716,2.60826737743943,0.540315150392204,0.0475384229845739,3.51922460107589,3.52579898732034,0.9409354376267
590,2,0.617006641864533,0.0493818937527497,0.5,-0.0150952744393931,0.73124476397971,0.712375670930468,0.101820897762344,-0.118019600620082,1.50951589523378,1.50574207662393,0.0666730467714483
591,2,0.808522182192967,-1.06939678176359,0.5,-0.113130093696741,-0.499652482628338,-0.641065099749264,-0.127806143507105,-0.162447052074132,0.234191197171686,0.205908673747501,-0.762514539476353
592,2,0.870778459308166,-0.110468552941874,0.5,-0.025662125330603,0.753482045874609,0.721404389211355,0.0930500914001703,-0.151885747576809,1.49788703017196,1.4914714988393,0.309041250186208
593,2,1.70749341734734,-0.504266350696108,0.5,-0.0222001198864151,0.993360386966094,0.965610237108075,-0.00235294361932125,-0.399853917236363,1.48979720160389,1.48424717163228,-0.578652371955536
594,2,0.562590572939687,0.514177697586464,0.5,0.0792381133752547,1.26462545846261,1.36367310018168,0.178009851258835,-0.0823648914524259,2.07855129888434,2.09836082722815,-0.0770631824013231
595,2,-0.167229454977986,-0.528325412132142,0.5,-0.00123255416623118,-0.677095953113609,-0.678636645821398,-0.00239634535725908,-0.0551676677192084,0.164027111041338,0.16371897249978,0.201223675048502
596,2,1.30775373211284,-0.253605925988968,0.5,-0.0257347210068999,0.956913693269833,0.924745292011208,0.0911130296841235,-0.395243350672095,1.45796107447189,1.45152739422017,0.261180361870082
597,2,0.700481787515206,0.902517138093603,0.5,-0.0256996516719151,1.87070457185012,1.83858000726022,0.282568373536028,-0.063814362085169,2.7031809416391,2.69675602872112,0.0997982609753822
598,2,0.693628525860497,-0.75412243918589,0.5,-0.00690423677597587,-0.206091503697121,-0.214721799667091,-0.0508489578543427,0.0752030576981818,0.765402285875215,0.763676226681221,-0.162410336139065
599,2,1.24917379277332,-1.67714566453977,0.5,-0.0331677421505105,-0.873768426840749,-0.915228104528887,-0.410524889228583,0.108990334935824,0.13151263996923,0.123220704431603,-0.390072232651415
600,2,0.619678794059357,0.499422267239067,0.5,0.0285090187641137,1.29613336400808,1.33176963746322,0.185725742027975,0.0867803137138613,2.27920440959609,2.28633166428712,0.490863554911393
601,2,0.85327912796106,-0.144073481068232,0.5,0.034659921378053,0.696163970787944,0.73948887251051,0.0835477510295018,-0.0580721587055089,1.53438254395659,1.5430475243011,-0.312762295616041
602,2,1.75210243754242,-0.706542305490631,0.5,-0.00982327039896097,0.779548336143638,0.767269248144937,-0.119107042449404,0.189317257160556,1.86515632517835,1.86270050757861,-0.712776272701519
603,2,1.20105031423085,-0.366352351534597,0.5,0.0213869317824326,0.722615170691053,0.749348835419094,0.0444192115732588,-0.19359425407153,1.42531164849368,1.43065838143929,0.0617238375290439
604,2,1.29481300566566,-0.120170806316858,0.5,0.0279209684579221,1.11238445721869,1.14728566779109,0.138649556594084,-0.25724615849755,1.75142903059529,1.75840927270977,-0.28817655015361
605,2,0.919165927028653,-0.0374148551352484,0.5,-0.0424245381655353,0.887138202388317,0.834107529681397,0.11597927032571,0.26213020581961,2.04555914008208,2.0349530055407,0.0495225336800243
606,2,0.494150708644589,1.0143650848755,0.5,0.0196605045021779,1.82997481131569,1.85455044194341,0.248220424496487,-0.198007305734304,2.52825823745554,2.53317336358109,0.562772462567978
607,2,0.272537835872426,0.188723846092157,0.5,0.0369811427277546,0.604011999160876,0.650238427570569,0.0904496307637073,-0.0217646817689045,1.47853804926613,1.48778333494806,0.0412315876073486
608,2,0.93571236758225,0.411680668677273,0.5,0.0217281568682033,1.46298574263837,1.49014593872362,0.232390015003453,-0.118058887705327,2.24121758680719,2.24664962602425,0.0718531875553378
609,2,2.02339144627046,-0.164060829764526,0.5,0.022896762831504,1.6950280634383,1.72364901697768,0.254102176517548,0.108406422979192,2.69972521829165,2.70544940899953,-0.323573969660006
610,2,1.13902070203496,0.614405564315211,0.5,-0.0226065099647634,1.89428665483191,1.86602851737596,0.34810773827269,0.0770602975543442,2.86763768426041,2.86198605676922,0.414420562177135
611,2,1.13401922242033,0.3551098199708,0.5,-0.0183527839811851,1.5657906797386,1.54284969976211,0.26577870714868,0.225640800967441,2.68772221258019,2.6831340165849,-0.0172873723036856
612,2,0.991800337893407,-0.326263608755938,0.5,-0.0197876645006494,0.589632369869114,0.564897789243302,0.0468407899057453,0.462774258666138,1.94869736040941,1.94375044428424,0.794665824574504
613,2,0.843010150677292,0.105810693221785,0.5,0.00117001172369087,0.999533833527168,1.00099634818178,0.140751033180131,0.130460549130836,2.02628511453216,2.02657761746308,-0.147980818335716
614,2,0.201547782546521,0.00197677731180257,0.5,-0.0194771906168075,0.308461866525266,0.284115378254256,0.0614065525085328,0.00489592606238016,1.2096485244618,1.2047792268076,0.66225461264725
615,2,2.36297880297441,-0.423481969555884,0.5,0.0241188359029287,1.66789057581506,1.69803912069372,0.0812816362878521,-0.23897603612498,2.32520527156423,2.33123498053996,-0.601465900747994
616,2,0.876214619053707,0.220379620909762,0.5,0.0379348531174704,1.1717989029665,1.21921746936334,0.173020113437656,0.0363326822154765,2.10442231705613,2.1139060303355,-0.423978020190742
617,2,0.818808402011983,-0.0563500383885733,0.5,0.00853811407236646,0.775656388932075,0.786329031522533,0.100610757542463,0.111619960529881,1.78356708133611,1.7857016098542,0.163363805120104
618,2,0.0455824278984336,-1.12584825917435,0.5,0.0877517917859745,-1.23778911439951,-1.12809937466704,-0.0655036115399988,-0.130882448272493,-0.472380830797846,-0.450442882851352,-0.729768445841474
619,2,0.869937569809222,0.569316680998663,0.5,-0.0645502707400792,1.6024778099887,1.5217899715636,0.255220425215815,-0.169735114625243,2.32903342723762,2.3128958595526,0.611596702378102
620,2,0.981610263149442,0.691590768739258,0.5,0.06751115207115,1.85303402633714,1.93742296642608,0.318005807126844,0.0324265222546841,2.78175128046598,2.79862906848377,-0.0854225430016762
621,2,0.879295333883883,-0.113978985027078,0.5,0.0590990218857513,0.756546271021856,0.830420048379045,0.0930002379551711,-0.1120164036031,1.54082059929291,1.55559535476435,-0.163507041240557
622,2,0.116892521099053,0.302511607501132,0.5,-0.0631806775265233,0.610057050495392,0.531081203587238,0.0902021937007652,0.0976327559264547,1.603980538296,1.58818536891437,0.229603540719368
623,2,1.85332227015819,-0.48052474346067,0.5,-0.0783618511680966,1.15063764221989,1.05268532825976,0.0124271294497701,-0.184714464895876,1.86221390919816,1.84262344640614,-0.212718189402076
624,2,1.84414874970812,0.0216933624297314,0.5,-0.0883452002166061,1.77038344418907,1.65995194391832,0.329851859709008,0.225013781826259,2.89168795788949,2.86960165783534,0.280306127915535
625,2,1.33495887652918,0.151410411463361,0.5,0.0515691378376698,1.48698861644954,1.55145003874663,0.247525512984094,-0.042327378603424,2.34095196972027,2.35384425417969,0.219961187140891
626,2,0.331655434222412,-0.481778104380028,0.5,0.00848613605826387,-0.182387540373118,-0.171779870300288,0.00253880695584254,-0.0778112263689234,0.636091965132114,0.638213499146679,0.297189297763291
627,2,1.4401283667202,0.946303868450071,0.5,-0.0821714862359303,2.57262874160007,2.46991438380516,0.610519234089156,-0.365604395921443,3.10331507755278,3.0827722059938,0.341471848760113
628,2,0.852998099602549,-0.652011177973344,0.5,-0.0124533069861243,0.0609959498428576,0.0454293161102017,-0.0356720355551575,0.042736488666696,1.00002317038371,0.996909843637177,-0.487605417849814
629,2,0.689169837155857,-0.222608978773407,0.5,-0.0253465860432665,0.454398969201922,0.42271573664784,0.0552579866064861,0.392020320996383,1.74271002207246,1.73637337556164,0.758078406658188
630,2,1.68009906613676,0.0311808124915505,0.5,-0.00138547445037137,1.63869928364141,1.63696744057845,0.285036274064814,-0.00210043231629366,2.53288958319927,2.53254321458668,0.0397371412702675
631,2,0.36904371024883,-0.273171571612841,0.5,-0.0124124926361184,0.111085367108981,0.095569751313833,0.032807348399759,-0.0279905282181092,0.979385570765027,0.976282447605997,-0.155074170806888
632,2,0.610328160643274,-0.804591327621985,0.5,-0.0193477225030604,-0.34206543380731,-0.366250086936136,-0.0560763433450293,-0.334041769778314,0.220183528288531,0.215346597662766,0.0736591455132026
633,2,0.768502452750157,0.224069068701842,0.5,0.10005934208862,1.082162567191,1.20723674480177,0.156147979841496,0.0331842712165814,2.01163757028173,2.03665240580389,-0.780480701848517
634,2,0.928426354728941,-0.67040649437297,0.5,0.0426057699707274,0.104001527578918,0.157258740042327,-0.0431217706004927,0.219327537179055,1.21961979663213,1.23027123912481,-0.122860344549561
635,2,0.114004664934584,-0.92494990554687,0.5,0.0801735752681177,-0.92679671495852,-0.826579745873372,-0.0476265731354274,0.215596758493105,0.18509077540874,0.20513416922577,-0.261577940923209
636,2,0.67944191914304,1.46403719029554,0.5,-0.0195429201341869,2.55419475227689,2.52976610210916,0.387460632808331,0.0356019604107517,3.4860874445618,3.48120171452825,1.2428548169912
637,2,1.42780958400028,1.3690489822443,0.5,-0.125709265662349,3.09028119896293,2.93314461688499,0.779310462170563,0.101349825523865,4.08792175636095,4.05649443994536,0.862666257392907
638,2,1.21879779542786,0.100872299080153,0.5,0.0295925565941822,1.32217503000688,1.35916572574961,0.203282194347895,-0.209398764366833,2.0090669975142,2.01646513666274,0.196875492245039
639,2,0.52883844281613,-0.087030795843469,0.5,-0.0371074700203237,0.483581727817084,0.437197390291679,0.0700792240202182,0.324900846493469,1.70477330618471,1.69549643867963,-0.198435168469093
640,2,1.19929925252438,-0.160521005198713,0.5,0.085100364302851,0.978372174617744,1.08474762999631,0.112632041276461,0.0145042277731366,1.88916713426504,1.91044222534075,0.379664920286133
641,2,-0.15157875300109,0.401546564680817,0.5,-0.155955875743901,0.498938382132374,0.303993537452498,0.077474422355318,0.406419648711635,1.80164876271816,1.76265979378219,-0.0666329911810811
642,2,0.851423634599228,0.325941427589889,0.5,0.0223685493917932,1.28205904991899,1.31001973665873,0.193516426763978,0.41589777804149,2.59424755983464,2.59983969718259,0.172623842508778
643,2,1.36356352384047,-0.571714942543445,0.5,0.0671191084307613,0.608110990338411,0.692009875876863,-0.0280412757998646,-0.0891075494710512,1.41529417274152,1.4320739498492,-0.62121764354147
644,2,0.721534200220287,1.60562603465082,0.5,0.0259874365850208,2.76801155366359,2.80049584939486,0.43325098961601,0.127482780120645,3.79178506565839,3.79828192480464,1.23897614433608
645,2,1.04940243127684,1.22472412807829,0.5,-0.0671471050677943,2.5787688726224,2.49483499128766,0.492571549979848,0.0113510848808325,3.48641068937739,3.46962391311044,0.735135362082492
646,2,0.150708605822289,-0.260961773681079,0.5,-0.00530627352208385,-0.0646956018495399,-0.0713284437521448,0.0277919662390915,0.0902076486474594,0.921802778672075,0.920476210291554,0.0980425357787828
647,2,1.45701139569608,0.215705819564481,0.5,0.00982310602797807,1.67415383084698,1.68643271338195,0.307260376086879,0.18669555260673,2.75714011532786,2.75959589183486,-0.0199799899663706
648,2,0.00301374284312732,-0.921416292733838,0.5,0.0996741299260978,-1.01949675577225,-0.894904093364633,-0.0422688248781532,-0.243838105413738,-0.367044129311838,-0.342125596830314,-0.436488646457985
649,2,0.98322726428586,1.08250106855028,0.5,0.00500990720439418,2.34308677709529,2.34934916110078,0.42301346070566,0.178259428920947,3.41763693789039,3.41888941469149,-0.0102014274967656
650,2,0.903853252248829,0.152230956506403,0.5,-0.00827390834613701,1.11079687650803,1.10045449107536,0.16104227146857,0.194881035328903,2.20196864371109,2.19990016662456,-0.0716147509114377
651,2,1.0279498817847,0.0050911027220899,0.5,-0.0224576685580151,1.03545661012153,1.00738452442401,0.141189590860787,-0.0582059141043449,1.87354142789134,1.86792701075184,0.0226441810453684
652,2,0.553312930364496,-0.00114685741988194,0.5,0.00542559397764206,0.612351827451387,0.61913381992344,0.0867507952870971,0.282676839876466,1.79131939920201,1.79267579769642,0.239218146534853
653,2,1.89930200950254,0.154372272367173,0.5,0.00389443901471932,1.984491183931,1.9893592326994,0.437201125144354,-0.0503653701759314,2.83041654562922,2.8313901553829,0.262471533860489
654,2,0.204807416169014,0.453475545401218,0.5,0.0764325942086434,0.875687506056716,0.97122824881752,0.117018974948279,0.333796367892123,2.10577460582299,2.12488275437516,0.99317608308957
655,2,1.13150254872863,0.213589517781218,0.5,0.0224069390439132,1.38668821252138,1.41469688632627,0.22123496962554,0.0613873702205781,2.34436631461611,2.34996804937709,0.182482764843416
656,2,-0.429844369245923,0.424798338317885,0.5,-0.029246374805792,0.28452068496448,0.24796271645724,0.0601683363010008,-0.365819716001802,0.814991700836833,0.807680107135386,0.138813428402362
657,2,0.964603764352694,-0.459664942381613,0.5,-0.0287959509934985,0.399083700988898,0.363088762247024,0.0105829019820943,0.225053113715514,1.52042754657857,1.51322855883019,-0.208068783481471
658,2,1.19626040212379,-0.304701139047045,0.5,0.0644318008291028,0.795488013206817,0.876027764243196,0.0645994769948761,0.0918971344269731,1.78367587950795,1.79978382971522,0.0935290547024186
659,2,0.336516779528104,-1.28699843831426,0.5,-0.0643201593943454,-1.18465928064843,-1.26505947989136,-0.110184689201043,-0.166827880062641,-0.455196428836913,-0.4712764686855,-0.488471963343405
660,2,1.39147504087349,-0.0166787989062564,0.5,-0.0121704016304572,1.32632874728879,1.31111574525072,0.194332652282317,0.0841238354747687,2.30674331463771,2.3037007142301,-0.295498364587669
661,2,1.18858879502781,0.626955730090756,0.5,0.02814019739964,1.95334644342009,1.98852169016964,0.369917102820419,-0.128729771095501,2.72090740419874,2.72794245354865,0.463369189224769
662,2,1.4732576522039,-0.354130986906636,0.5,0.0128223791535502,0.976073297202427,0.992101271144365,0.0636488722989418,-0.000177021518344439,1.87218700755824,1.87539260234662,-0.250562216990079
663,2,0.538981382733389,-0.241193500898461,0.5,-0.113816949525053,0.299753418925945,0.157482232019629,0.0443661576847959,-0.159474852466106,1.03656929833399,1.00811506095273,0.028898508802027
664,2,0.532637287195797,-0.0558311270129279,0.5,0.027900295899483,0.525905302687468,0.560780672561822,0.0756605606186104,0.101909890539332,1.52410592510096,1.53108099907583,-0.18245340718307
665,2,0.012994209533659,-0.614059640816446,0.5,-0.0167509733725838,-0.6265680325213,-0.64750674923703,-0.0115551426989051,-0.0294754414390847,0.24024725791377,0.236059514570624,0.0599282889933586
666,2,0.729938965928686,-1.04971353051874,0.5,0.0821353830923371,-0.543808732803521,-0.4411395039381,-0.114063026752187,-0.0070748517429371,0.345407147327696,0.365940993100781,-0.327919624238398
667,2,0.223921672268938,-0.236608430892434,0.5,0.078506941841237,0.0298075097770842,0.127941187078631,0.0329495749207015,-0.0306516441158619,0.895446597535377,0.915073332995686,0.471685981853312
668,2,1.31845734045589,-0.0565312224614398,0.5,0.104098913188348,1.21262272997941,1.34274637146484,0.165753152185366,0.264018223339558,2.37293168519312,2.39895641349021,0.120535522493968
669,2,1.08952299743407,0.474998663539204,0.5,-0.0316312991393846,1.67671753733613,1.63717841341189,0.289853030954739,0.00188195394112542,2.57489022315141,2.56698239836656,0.0874732679900266
670,2,2.14370068365282,-0.164043074337215,0.5,-0.00582229241074923,1.80032084043201,1.79304297491857,0.28660316109441,0.0547128781598963,2.75132445046606,2.74986887736337,-0.514295476522857
671,2,0.380773416653569,-0.0152263418440959,0.5,-0.0813440378692231,0.443780397424059,0.34210035008753,0.0709425519070931,0.149784267742502,1.48985539704072,1.46951938757341,0.261754283297679
672,2,1.6855002338698,0.539964702398934,0.5,-0.00885199117883411,2.27940516779205,2.26834017881851,0.561076462167618,0.206045632186116,3.38174153185232,3.37952853405761,-0.155001313386594
673,2,0.652696116612625,0.574254618609586,0.5,-0.0380792897585907,1.41856396045534,1.3709648482571,0.206333407949368,-0.0968757663904623,2.21797892593903,2.20845910349938,1.13578775915571
674,2,0.236572519835271,0.765067951712102,0.5,-0.0997152658530901,1.2929724796533,1.16832839733693,0.160271386393284,-0.148274209386164,2.04098900214129,2.01606018567801,1.00659699559909
675,2,1.23379581365908,-0.231924986231426,0.5,-0.0318877769901335,0.91930168931972,0.879441968082053,0.0920634086530088,0.204052270492658,2.01964469168653,2.011672747439,0.12734248854175
676,2,0.294397937001382,-0.453597252748791,0.5,-0.0313770177121995,-0.179761785902473,-0.218983058042723,0.00622872408143746,0.0178951700900479,0.73442411606173,0.72657986163368,-0.53163658154937
677,2,0.341606047032188,-0.468843350044524,0.5,-0.0212581195731441,-0.157512311245184,-0.184084960711615,0.0043843819005542,0.317795848701461,1.05657426933043,1.05125973943715,0.389412868385263
678,2,0.713137249398876,0.864263162911622,0.5,0.0383036779193457,1.83396063202085,1.88184022942003,0.278361856920152,-0.140887872735239,2.58936349115977,2.5989394106396,0.283579889785309
679,2,1.18658108870946,0.286778510518087,0.5,0.011383768793198,1.52636817592569,1.54059788691719,0.257737794911845,-0.153769015397585,2.26888989240226,2.27173583460056,-0.304785298577551
680,2,0.566747835470616,1.23443068482049,0.5,0.0131062054766574,2.16857929721971,2.18496205406553,0.305697865170562,-0.0292837622073904,3.03558626688647,3.03886281825564,0.755286676434069
681,2,1.53316805088586,-0.261288195250968,0.5,-0.00193533339563617,1.14454838561872,1.14212921887418,0.110591136346668,-0.0837992104822714,1.9570399070106,1.9565560736617,-0.221104203067526
682,2,0.47835737809292,0.0885069149941654,0.5,0.0195354694752688,0.658832934731318,0.683252271575404,0.09495099932309,0.300016653707977,1.85514032031345,1.86002418768227,-0.478175509899697
