"i","t","v_x_1","v_x_2","v_x_3","v_p"
489,10,0.14441353382798,0.529200350069377,-0.303849255696637,0.700598449530141
490,10,-2.79746162690224,0.533818158435416,0.0544988331848472,-0.712816424262465
491,10,0.739689136119257,0.831501067814065,-1.43495876933508,0.270256595268989
492,10,-0.075442482179424,0.158302796716788,-0.542500862523253,1.14108379339144
493,10,-0.346100481922732,1.20985119359003,-0.531123426822359,-1.57345755799824
494,10,1.76750313638534,0.676182070479632,-1.2942990164406,0.300877997453065
495,10,0.378303839133197,1.2837871875659,-2.40091054542881,-1.84806593590903
496,10,-0.722176235637539,0.142733747346228,1.11731817983618,0.124864085405358
497,10,-0.00723247462455358,0.270867374650261,1.52520720793747,-0.0757841565370368
498,10,1.62716052255255,0.470238549474365,0.0822372292541021,-1.25100865358812
499,10,-0.874039026089556,0.434210848521878,0.283866124185027,0.197206659585257
500,10,-0.357116339527888,-1.32139553285265,0.839439795274368,-0.397608069193647
1,11,-0.143993498403539,1.30487292036462,1.19348376973523,-0.741707663259554
2,11,1.40464523492684,-0.670656751632766,-1.09649144393189,0.650057785291477
3,11,-0.774730221036573,0.197630057182542,0.386188671024928,1.43079384761234
4,11,-0.846877756555411,-0.685188231466492,0.903741909968256,-0.652356806224961
5,11,-1.28929799110308,-0.309392219643067,0.192924808501773,-0.518100319596212
6,11,-0.409444048710076,1.22345595406808,-0.118820781162678,-0.559294233848324
7,11,0.0444937281085443,0.893491510470853,-1.50985625295835,-1.29160246125501
8,11,-0.153689934316704,0.648936098840819,1.79867323115235,1.75643740171312
9,11,-0.153768897749587,0.621229563895678,-1.29840339252786,0.0225532588699721
10,11,-0.120525483963186,0.669997198998208,0.722339285742235,-0.572545060462643
11,11,-1.00968391630703,-0.461670893023075,0.227294847803616,0.347729953938951
12,11,-1.53451942591829,-1.13858918526088,-0.810775675640295,-0.365967442855273
13,11,-0.468277733674612,-0.222525068962052,1.46952996731686,1.3822438912673
14,11,-0.675321597343778,-0.595452068025848,-0.33680703206612,-0.602648959368739
15,11,0.587929081235125,0.449837049550545,0.0875407798282361,1.34568757885818
16,11,0.647812372062329,-0.0133240964142545,0.764107371276917,-0.0572212673706827
17,11,-0.719146120685158,1.24787020578836,1.04193913594204,-0.769575600389805
18,11,1.59204812519396,0.387011359479829,1.53942826084896,1.82099538244068
19,11,0.214218086396195,-0.555243900943828,-1.00426013788756,-0.144589845121981
20,11,0.259734646804249,0.861076075280868,-0.28925721487118,-0.276910797201612
21,11,1.35831224234804,-1.21633012904848,-1.57970329317535,0.136012667692055
22,11,0.594318995831329,0.96006162018466,1.06076249223752,-0.481107243576052
23,11,1.0295941574629,0.541381187259696,-0.187888894899677,-0.0939070799109047
24,11,-0.635737431850618,-1.95278836951612,-0.219538428643903,-0.241778470580864
25,11,-0.144537130333702,0.989547203269762,1.13227242244991,0.232117503953683
26,11,-0.571318932168667,1.00463476751598,-0.104365433583408,0.744593655661865
27,11,-1.76854782973635,-0.321087592613001,0.848166725412028,-0.786304024228081
28,11,1.41941166986393,0.209254018597475,-2.54083347029792,-0.241333490162628
29,11,-1.47808847029884,-0.428632391422079,0.699126212911384,2.17592935483042
30,11,0.990101042066362,0.967303448274105,0.429068348460846,-1.98927319933525
31,11,-0.0664354225675706,-0.961182002982034,1.13215253852172,1.61941511972717
32,11,0.257973788385441,-0.522229208970977,-1.58913547282897,0.188523751536054
33,11,-0.621453484777161,0.00734760212337544,1.38843752019179,0.460038889774871
34,11,-0.776452633431541,0.189751234643551,0.0370918447429867,1.47770996150584
35,11,0.315342751834405,0.244473230805009,0.235271617605725,0.635773444493777
36,11,-0.963693673702099,-1.1909594423905,0.400506467169313,-0.201518932872938
37,11,-1.15635521449289,1.06644129792133,-1.03173265259075,-0.0613247662368353
38,11,-1.08556057653567,1.23885147835744,1.78877619659014,-0.517480175517761
39,11,-2.64561960573244,-0.561365389668129,1.05502320880722,-1.19341892778514
40,11,-0.800562508795526,-0.677306635228975,-0.909310049967987,0.725953102362062
41,11,-0.212657487651171,2.02744929627888,1.17498500545453,-2.16958484087361
42,11,0.621291362272924,-0.827606048572732,0.20489840318782,-1.26180845340411
43,11,-0.360029637451773,0.119060956114703,-0.247696249643708,-1.16830422335236
44,11,0.952602727671806,0.574202391184802,0.0458785879997116,0.161181258599169
45,11,1.21729920964945,-0.60982365490395,0.361549524146793,0.511059508873429
46,11,2.23266336129732,-2.25630894196447,-0.839057365226102,-0.630023688516626
47,11,-0.716487136454238,0.416025426741506,-0.367447005588894,0.380232573344455
48,11,-0.571776592523872,-1.50090891367157,-0.252604072128783,-1.37115287382529
49,11,-0.0720051332077797,1.36464039327582,1.46736379830624,-0.557628797225197
50,11,-1.4605230546696,-1.41688715652847,-2.31278315900925,-0.570186388719493
51,11,-1.12927138131243,0.0466044893043657,0.614992565753195,-0.269781532926648
52,11,0.465923558097236,0.844057971572087,-0.667338812105687,0.246396276296072
53,11,0.519782608478249,-1.13204475749763,-1.96157694886067,1.58933984498777
54,11,-0.702771623776352,0.909971977344259,-0.54828810744019,0.0219092803329392
55,11,0.375886154360217,0.723372471335511,1.31625119089661,-0.557725147082744
56,11,0.865356181876486,-0.539733290903262,0.805973295539507,-1.17185345445708
57,11,-0.028432859818083,0.800040025990822,0.538671648747714,-0.547870371565972
58,11,-0.40140704262003,0.162967074168666,0.123066771489377,-1.00564481907016
59,11,-0.310875221796177,-0.330027200145991,-0.383198759849019,0.228639691992492
60,11,1.33804952445875,0.704847040247458,-0.234834220448904,0.00716515564255796
61,11,-0.302249235496734,-0.6027387210551,1.2076746265735,-1.62872385266381
62,11,0.109841074061925,0.452897209339836,-1.84343357993691,0.0250249312689205
63,11,-0.196603236116577,0.0388093247105607,0.406374198257593,-1.41369718454594
64,11,-1.49370835279973,-0.842353524441332,-1.67256234436097,0.185684529375863
65,11,-0.841243747749672,-0.7227111160872,-0.16101528011251,1.2825599108417
66,11,-1.65386336120933,1.68821820798388,1.3129832364643,0.612558378582997
67,11,-0.292642983581653,0.208154748747186,0.495634079528874,-0.531219580342066
68,11,1.16748765854202,-0.103815306305291,-0.131450241212687,-1.88710624642208
69,11,0.539007811957632,0.752675708289387,-0.475131820352927,-1.71849288524378
70,11,-0.108524670413484,-1.15695555708212,-0.384670093850708,1.04498937592309
71,11,0.792645130939778,1.35953129918222,0.491305277029657,-2.10890549264145
72,11,-0.921837974453563,0.136717532991009,-0.173077054735616,0.182280343592801
73,11,-0.153679193025144,0.744818179437381,0.478924439260623,-0.491614625374416
74,11,-1.71109157866911,-0.897719070141551,1.89088867184372,1.02200548977805
75,11,0.280264275545609,-1.28907541816575,0.617610057967076,-2.7864862407259
76,11,-1.77651738586067,-1.1987316254696,1.76576717041142,1.63561808357395
77,11,-0.273490048216192,-1.47426410381459,-0.800635170948755,-0.161805612889818
78,11,0.970473861782154,0.208265825914011,-0.395972331098755,0.984898269317713
79,11,-1.26086084043226,1.06114395132708,0.764447192530899,-1.67406542630505
80,11,0.421765584570519,-0.975028042994696,0.101664767971895,0.308660086982633
81,11,0.131146937070485,-0.0884545139888129,-0.839537298642738,-0.674055149344072
82,11,1.67977350757796,0.939768384657973,-0.889807089535558,-1.23568605183482
83,11,0.601614280051192,1.10677861974682,0.474855440158811,0.393508496989238
84,11,1.05261385918535,-0.316244976061011,-1.82018523150026,1.08022592070188
85,11,-0.538860044908449,0.324536928859564,-0.111367281507977,1.41711770304806
86,11,-1.27421886788891,0.534225584541819,-0.191268377800225,1.19291152660428
87,11,-0.0429205994562472,-0.260797835182622,-0.291347767103448,0.800819374447115
88,11,-0.660352857640244,-0.160797043030346,0.657661876025682,1.24615615582237
89,11,-0.919449015166494,0.444552253447699,1.80527463470976,1.65630586238127
90,11,2.18523157821551,2.61662431090282,0.163020268824182,-1.90658808728789
91,11,0.640275410700243,-1.66022456402155,1.14073996559943,0.816589060135804
92,11,0.430147285049028,0.947247023667002,1.15692812070735,-1.37254489648202
93,11,0.226197787042444,1.36972628617474,1.13728848137492,0.706781698669458
94,11,1.03528773717584,-1.43348185794922,-0.280415981874473,0.395765231981417
95,11,-0.297298681078415,1.54166860575043,0.701354061679687,-0.016732457878639
96,11,-0.0782854704950353,-0.172139745272979,-0.757413003974958,-0.74230176651062
97,11,-0.739044018081149,0.0324105737782572,-1.83567650868944,1.46101110263306
98,11,0.664912164808967,-0.497726168925019,0.749312249501406,0.575589719199448
99,11,-0.23335249612067,0.278915127342227,-1.41033562977078,-0.382855683393002
100,11,-0.75742074172919,1.68412501728258,-0.261029272099163,-0.245421318559989
101,11,0.318119077804069,-0.988693422009514,0.0119540104934457,0.545090525861759
102,11,0.312676638769652,0.125770455808271,-0.710027099030128,-0.211450415075391
103,11,1.92958424170173,-0.354367640153746,-1.38725999500288,-0.413902993665394
104,11,1.21116802644776,-0.175076627567464,0.196564794635966,-0.458359119723834
105,11,-0.22823173641098,1.00480054272703,0.179789594022434,-0.94679428411053
106,11,0.840617395603255,-0.407708986483838,0.164670045931869,-0.170744412883423
107,11,-0.0181113610483537,0.671355470787724,-0.309271022036604,1.69864143211545
108,11,-0.525203905301292,0.747503461855294,-1.24386905140999,-0.694059541989101
109,11,0.378142498990971,0.954156823217426,0.0506323659504034,-1.13386837914496
110,11,-0.417903383503862,-1.75425512576793,0.831450574116772,-1.37618577618535
111,11,-1.10735575727233,0.871365841790285,-0.397979962081099,0.429403248326764
112,11,0.51144319044488,0.347200751307469,1.40417755243119,-1.49724799575852
113,11,1.4443434365775,1.59087579957121,-0.0254775001246522,-0.41109839561803
114,11,-0.646279295845295,1.02046105862714,-1.48748548020501,0.865072092761761
115,11,0.647030307884937,2.36986878007076,0.101538881295215,-1.0209925374789
116,11,0.918615528362116,2.37481090691571,0.00210440810764871,1.18047420309715
117,11,-0.417027784473859,-0.618919576462529,0.215713405480161,-0.0349998602757692
118,11,-1.03799554596124,-0.273059447159668,-1.68644372106689,-0.930854261124485
119,11,0.937951393778645,-0.306873748436341,-0.625722732728267,-0.359941526033203
120,11,0.377091542808007,-0.873942163082236,0.973884873804458,0.164357924866937
121,11,-0.25193691317126,0.990621860704761,-0.0427146929040441,-0.160457450783832
122,11,1.7961911860727,-0.961335416126583,1.38900201083782,-0.43899805211131
123,11,0.117445011899902,0.286088505247791,0.998687245794284,-1.52624700862782
124,11,0.951914972903084,0.224379272085429,-0.747947074750981,0.753068799676373
125,11,-0.423722649675002,-1.4025704454567,0.546329866426533,0.735682665461396
126,11,-2.67608352977341,0.933308842598702,0.703680504705017,-2.23594494922788
127,11,0.813369580610122,0.973843219517137,0.363835258649634,-0.854809032508231
128,11,-0.490311084328603,-0.353873559619538,1.63836527290459,1.07145322565722
129,11,-0.882038445011719,-1.90939726725573,-0.185915394959101,0.4901270952183
130,11,-1.34697295057506,-0.69061408086696,-0.525170703515522,-1.59005129252522
131,11,0.522503908051668,0.431832426033988,-0.321859505690163,-0.767417436795365
132,11,1.00391961990922,1.13249730659463,-1.10606321884967,-1.11809579143564
133,11,0.758888937657008,1.38101549126804,-0.303438126439114,-0.755489549231672
134,11,0.477718710581304,0.936709045040012,-1.20578475095273,0.223793541071361
135,11,-0.466730208179082,-0.0231376114464532,1.26446655313586,0.822607376799131
136,11,1.18652417846091,-0.132240321059531,-0.902807353005035,0.809607347611028
137,11,-0.561966721100338,-0.0435942109917363,0.131661190292457,0.665406249253928
138,11,0.559418100150275,0.560056185636477,-0.686594421406637,-1.40794669038512
139,11,0.114499919323831,-0.161919363312026,1.87605691818804,-1.27256253592119
140,11,0.349846764191119,0.634349652270281,-1.18341488798171,-1.46856874683426
141,11,-1.21915882049829,-0.268929992827363,-1.27606237082741,-0.257668408898899
142,11,0.33262976463278,-1.22097927190249,0.0316572982888508,0.500500035860735
143,11,-0.32780177645505,-0.475623577933339,-0.577188952359874,0.589690499633237
144,11,0.527789901679229,-1.73318695489081,-1.06957057029755,0.625643383001816
145,11,1.11237988289394,-0.103184270211768,1.59324476604224,-0.813630141518512
146,11,-0.493471128305632,1.44406224318497,-1.28989284285862,0.183733840053145
147,11,0.644119383595946,0.459959821045208,-0.232670753927005,0.987866945400831
148,11,-0.574898756840574,0.925378473040815,-0.212908023857635,0.726416063341042
149,11,0.00771094888868792,2.34411512198491,-0.620322089188932,1.29928775949525
150,11,0.129292413351798,0.852301676039532,1.16163144553262,-0.413887168214243
151,11,1.043305214867,1.10704564891734,3.13702421736424,-1.49558744815227
152,11,0.705790499231181,-1.29395808934837,-0.265146819547948,0.934926377562028
153,11,-0.810465125856486,-1.23834991510664,-1.83401390296987,1.67124900839199
154,11,0.0495612922710824,-1.09246520888456,1.68724016444626,-0.353752532386332
155,11,-1.43329844870587,-0.277652241359362,-0.0578039175775835,0.746660992799428
156,11,-0.366188928582747,-0.440243248147378,-0.689713842069486,-0.439702422595076
157,11,0.140392699225585,0.445274961449415,-0.0994984495927694,0.318472913977423
158,11,-0.545419692127589,-0.858236326226238,-1.03031903356821,-0.697806870556397
159,11,1.17931710487164,-0.124174631134535,0.194481847126432,-0.672009140595003
160,11,-0.392576369083677,-0.50705968133928,0.53404300647461,-0.17889112886269
161,11,-2.11637060806445,0.95649788798003,1.39979437069064,-0.546890963803201
162,11,-0.272071308507575,-0.371719704691573,-1.24869159126003,0.83320742779323
163,11,0.486983766834652,-0.0252141605684638,0.295250520920117,0.871389982342346
164,11,-0.916357907389771,-0.352854885053606,0.938586662631567,-0.250714395611392
165,11,0.0807239201292936,-0.806196998488805,0.467161141325245,0.323475609600388
166,11,0.902773993167692,-0.77356102714941,-0.0287354772423464,1.05524452775676
167,11,-1.08505216780616,-2.18520300532031,0.290025094597902,-1.01777994931169
168,11,0.712269361658219,0.07680145537848,2.146680124138,1.35572104924707
169,11,-0.529710415770841,-1.98862708586233,1.58930999188209,1.23967910837291
170,11,-0.855603823813161,1.2813929462813,1.11234033130315,-1.94711413009657
171,11,-1.82032332434798,0.855592835906922,-0.0241520182792197,-0.277743031870553
172,11,1.31866420685163,-2.47940750787582,-2.71372455362415,0.29678251935532
173,11,0.474162279154413,-0.0680571298146864,-0.285695072005188,-0.608186128114371
174,11,-0.349183518000472,-0.756706360650913,1.96977475231869,-1.26404864428261
175,11,2.08910737995865,0.276487378512901,1.77416820104109,-1.37048260616773
176,11,0.299465980822352,-0.582921626658276,0.691906056900007,-0.415246753784844
177,11,0.944871485957918,-1.05514039051745,-0.596827723193961,1.66371071560089
178,11,1.2531105002526,-0.301381849821994,0.873116799339976,-0.319107800680429
179,11,-1.03785742271128,0.8708623063946,1.41026728559705,-1.76973975289361
180,11,0.321358553764002,-0.220087300197962,0.992434591409611,1.97858809861093
181,11,-0.156646536728179,-0.908248234924951,-0.36807310544457,0.718863275070647
182,11,-0.305612530750928,-1.25870294289841,-1.16512940452892,0.371927660737075
183,11,-1.80241879709299,0.109000388757486,0.225728754014939,0.154728739526965
184,11,0.28592391850316,1.16497305521646,0.476382665109946,0.283799338957564
185,11,-1.56151973673598,0.255619328042602,-1.32529391032506,-0.720886983695323
186,11,0.549780078049602,0.134290792162974,0.408000548116226,-0.964988592439285
187,11,-0.774685726062757,-0.878348684699117,0.530321494559123,-0.440455995514468
188,11,-1.80457417016733,-0.42389711101587,-1.07663884068287,0.108551273222674
189,11,-0.22202653148843,0.347375612869117,-0.594017061691303,-0.850495835518786
190,11,-0.530237375432571,-1.36158982723366,-0.375608884930146,-1.23945777753372
191,11,0.189575215149567,0.199699601303636,-0.0837800926897899,-0.117342907790947
192,11,2.40435437624125,-0.866395511164004,0.427295657176162,0.965044676027875
193,11,1.92855445747941,0.574843689457807,0.755359973895619,1.10256239116268
194,11,-2.20870371758948,0.407441321380671,1.06108326296549,1.23227862936375
195,11,-0.267074383731368,0.195925030144425,1.44038834680249,0.451276470574912
196,11,-0.811750171639672,-2.0643795755202,0.0816838935337549,1.30046387852137
197,11,0.471434337244538,0.663989572869861,0.950816775165129,-0.458549213721051
198,11,-1.72044688359638,1.35203667522981,-0.834989435676558,1.31295582175595
199,11,-0.438853234630708,1.95898383223948,0.899619099077242,-0.758333117262222
200,11,1.23382799814449,-1.15441098116113,0.0113825921048391,0.980123591410652
201,11,1.0810187071651,-1.26061366298201,-0.312069849233173,-0.970671894922904
202,11,-1.34425112697119,-1.78026720714568,-0.252968777786852,-0.0120367493231115
203,11,-0.0560046823384152,0.922234848174684,0.0124105376004328,-1.4843017700345
204,11,0.056185344201552,0.91131133037561,0.283777735212064,0.34305450825894
205,11,0.386554230734381,0.834913100598338,0.486277329764041,-1.43021808278929
206,11,-2.08975488213792,0.821865458085317,0.990159775409748,-1.1984815713128
207,11,0.650211826614741,-1.47704849095716,0.987973397339055,1.77133176479596
208,11,-1.60522684609233,0.603252663470367,0.09265219875143,0.301039964427415
209,11,-1.41169341092248,0.756760683956544,0.492479605717163,1.54018779317889
210,11,0.630167048181747,-0.120470813906415,0.878346639666914,0.178314577867336
211,11,0.492052648638282,1.47258316019279,0.852547621642392,1.92850549608326
212,11,-1.54352019209202,-0.373248724827117,1.79359996449517,0.263217011489282
213,11,-1.31006014250695,0.00869782264843259,0.88678106177939,-0.384820013520259
214,11,-0.949260494967243,1.09439098937197,-0.21821600473412,0.410443204781271
215,11,-0.180780988298958,0.423112672132595,0.732271623558184,0.91891972416026
216,11,0.369644919508008,-0.718518828835747,2.25307867173407,-0.586932861249831
217,11,-1.22934354955979,-1.13809072335596,-1.07385534533269,2.1856113891771
218,11,-0.299138673850278,0.320036120230909,0.511552836232261,1.52959740751087
219,11,0.671624351370558,1.47565510538568,0.259007737425677,-0.828382114014814
220,11,-1.06526710889302,1.77170971531966,0.202922766401228,0.472845159410205
221,11,0.533585957129391,-0.00267828017686972,0.0997070123095311,-0.410799030155502
222,11,-0.354340078572364,-0.985056254287548,1.34077825848729,-0.189601399627023
223,11,0.525622008045514,0.0981253945476175,1.07975752518106,0.232656059629114
224,11,-1.38739256945421,-0.77338282425854,1.56732112059184,-0.382494406828175
225,11,-0.0055803766545081,0.866515101092146,0.564548759015755,-0.445030712196715
226,11,-1.70297288755777,-0.998169669649384,1.00223128383553,0.245140179092271
227,11,0.180804125543735,-0.589794820765965,-0.62266364692158,0.0280620991722545
228,11,-0.782768061893155,1.85108765635005,0.073438822229735,-0.113055428023551
229,11,0.38531549121288,0.792914138851247,-0.0614743052469799,1.16350043615325
230,11,0.100248295538701,0.461294326113278,1.17639661608917,0.527145957095123
231,11,0.334690943209228,0.497547359789454,0.39768235265151,-1.733078177368
232,11,0.278944555113731,0.379631236082745,-1.29470578215683,-0.232397038837796
233,11,0.504039434202431,1.20458820039176,0.939225087364033,0.301476862423476
234,11,1.56815288080552,0.785810113157016,2.88938916270285,0.849026905330099
235,11,0.213389603541111,-0.466599754643138,0.183208916527967,1.80505896858871
236,11,-0.288017000672888,0.0181306794651732,1.85542844129197,0.383026067020485
237,11,0.163662006479106,1.87126319359152,1.10711776325577,-0.982235398745971
238,11,-0.408443669807746,0.220209628133594,0.826033214813219,0.212333964465217
239,11,-0.489964852612685,-0.0577914170754205,-0.650047991404866,1.25840732214163
240,11,-3.22723290494499,-1.41138227417383,-0.120447699530131,1.51985426097262
241,11,0.363173625810765,-0.355921493616239,0.0945206111833121,0.0500949017884132
242,11,-0.216594700326061,-0.987590265612865,0.945847799706889,-0.510420274662695
243,11,-0.66863044954779,0.640264002543779,0.567119866587758,-2.24281356320592
244,11,0.0392444235209645,0.738968396934514,-1.4052772156749,-0.548911037515255
245,11,0.438219802345735,1.72963548991871,-0.0311740758825378,-0.313069271974088
246,11,-0.740340531341119,-1.01834776127116,-1.4563971078707,0.496670911770114
247,11,-0.418816556870605,0.706214971081984,0.449811348368972,-0.198711182804285
248,11,-0.657288964663847,-1.4605497219129,-1.88528289523648,0.10895390769736
249,11,-0.889792216237348,1.07201951512422,0.712585615865519,0.0408820951077222
250,11,-1.12462473440855,0.984347071606149,-1.48718106932778,-0.0544347958176029
251,11,-0.446747268442171,0.114544898172752,0.623007647234222,0.800466493497132
252,11,0.171375943525628,2.01566804497062,1.07564240121127,0.151421008708861
253,11,0.825588469842571,-0.240378341389392,0.817259191169515,0.119164153053632
254,11,0.417227446412465,-1.40949332723945,-0.132792564831014,2.11520747261799
255,11,-0.599410430744487,0.273620883614834,-0.767494721665108,-0.0625316718245795
256,11,1.30208656034657,-0.178431017519051,-1.07386838006268,-1.93227520327068
257,11,0.555116072557163,0.52981302938182,1.57066773415693,0.518330506561562
258,11,-0.288522470952582,0.717437472823673,-0.66749604290474,-1.74844280933466
259,11,0.0464395827392657,0.921546975361114,-0.577868235767709,0.621505677159406
260,11,0.758181881166226,1.12718544282045,-1.11864473199625,0.702696177569028
261,11,-0.65468875657679,0.104484083886436,0.827250536714313,-0.436378695960411
262,11,0.469109991284525,0.284453957482745,0.512316155721237,0.0883890669985807
263,11,-0.628063484339248,-1.70162947045309,0.660765398186009,-0.766377669846113
264,11,0.0734111197684186,-0.491774473758729,1.65598769263652,0.695443662770859
265,11,0.417928296502771,0.215820346788325,-0.7961859098245,-0.026835715845071
266,11,0.0486398850575297,-0.181740817593956,-0.896668642828398,-0.981855660959962
267,11,1.78239477197259,0.648122843275798,-1.42867998982723,-0.152134412251275
268,11,-0.608462390701452,-0.0361169477851134,-0.211420997866659,0.586709564751424
269,11,-0.603632811727327,-1.74093979560127,-2.89762369712743,-0.731308356201127
270,11,-0.350823221632244,-0.287602016335133,0.110362879920902,-0.375665617162564
271,11,0.812178380222683,-0.792813437281225,0.668463985471893,0.722465859272518
272,11,-0.410296491945412,-0.404615279574651,-0.773092126872931,-0.819133275825321
273,11,-0.195209203976552,-0.083762938890965,0.352785405860705,-0.374648009370763
274,11,-0.11116510327476,-0.702406336539809,-0.995791169703027,-0.980476372281321
275,11,-0.632078546076166,-1.34997215072939,-0.730431416184102,-1.6108536494569
276,11,1.25304243061186,0.654927761626608,-0.0185786436154271,-0.699691808883735
277,11,1.75430851825817,-0.992904056233488,-0.936549685975564,1.48168257087737
278,11,-0.613811206611433,-0.0549435020055667,0.467513280494902,0.513525420478178
279,11,-1.02421702452291,-0.845580569205408,-0.483896685256153,1.04936639964602
280,11,0.377405319743023,1.17746105527435,-0.207550361709159,0.993723153919893
281,11,0.456554442580597,0.735619323676429,-0.902920636988097,-0.483100804690117
282,11,-0.702814007863046,0.537202516593235,-0.00819113445761056,-0.0769198024354384
283,11,0.737386646767282,-0.62015767797715,-1.015636092714,0.646355983549323
284,11,0.408857741591117,0.638947724201191,1.01123056344364,1.65531392124806
285,11,1.91763271767676,-1.65079883163564,1.55519557547295,2.00150726511762
286,11,3.0933950753084,-0.384540219305498,1.2315444260364,0.950733558161677
287,11,-0.0781147936415403,0.969547145764955,-2.08191288225327,-0.54947682662092
288,11,0.118868637224359,2.42763541328592,0.0155020317610496,0.0840338083675849
289,11,0.0479420465524755,1.85056190781609,-0.451283379696709,-1.94652032710205
290,11,-0.863093921942479,-1.18162608503873,-0.194062123637254,1.08972134308435
291,11,0.104182385561949,0.333296839675808,-0.153278930707893,-0.399752498374012
292,11,0.389202991724257,1.53126566273,-0.723270357670258,0.59435629891074
293,11,-1.085927159785,-0.804493465342225,-0.7319640349964,-0.865133213170081
294,11,-0.195546199648396,0.71966965432625,-1.28649984152052,-0.896114276880716
295,11,-2.51572668603246,-0.0364771045827435,-1.39209952628659,-1.2430992300103
296,11,-0.386387656436542,1.17507583796155,-0.38886056736574,0.717151613664682
297,11,0.306764539186053,0.753372022628001,0.707850193177826,0.297529326929111
298,11,0.22124660909818,-0.959545363582566,0.721631000078117,-1.71668248435557
299,11,-0.275283664800405,0.709453891928446,-0.198525974785989,0.155008182714217
300,11,0.911108832558163,-0.885109612831261,-1.24214116175234,-1.28508154954759
301,11,-1.3334897113704,0.483489959985925,-1.2443045788563,-1.35019258080122
302,11,0.788199038937063,-0.680965067072455,0.6066212365636,1.62429960983892
303,11,0.911537354242428,0.888189726258179,-0.167271393520624,-0.625889477840372
304,11,0.34005710773804,-1.45339659139894,1.16113596311097,1.37704477232091
305,11,1.11481043731866,-1.07183411196984,-0.417810228510947,0.678911421547759
306,11,-0.218023436237999,1.11421876361421,0.258522064499292,2.58473094835904
307,11,-0.771255116100897,0.983106406547349,1.42413462057639,-0.00262018582854904
308,11,0.662584187206001,-1.22898123585988,1.57316871965177,1.62842044902998
309,11,0.792225360678587,0.575060627396767,-0.0536085622062703,-1.04337976995482
310,11,0.216416730409139,-0.487753481587305,-0.133277069546519,0.777105220248601
311,11,1.2262090181214,0.539694823616227,0.797945046843999,-0.102036088415941
312,11,0.680670482701122,-1.0978386633386,-0.141573187931881,-1.41989922515508
313,11,-0.105318780064966,-0.307425037978735,-0.174333880430038,1.5800009145448
314,11,0.929365998140173,-0.569962269633661,0.670972706307328,0.99765885433189
315,11,-0.536670111171916,-1.69487404113973,0.893970896183035,0.346774987313993
316,11,1.67453193664102,1.17107583688476,-0.113341574185649,-0.554500257209178
317,11,-0.487188681404389,0.227249695264213,0.784166091313129,0.261819786208364
318,11,-0.897620842958185,0.850798917026567,0.126649676999236,-0.322088625106696
319,11,-0.57592402618557,1.6941078503114,-1.35686110802872,0.183852848701304
320,11,-0.018703709779272,-0.137804466951356,1.16353020544233,-0.2681131822716
321,11,0.736066945186716,0.635383098440672,1.68017109678092,1.4914112378109
322,11,-0.49718525852584,0.10768603345943,-0.144568792827636,-1.052081492412
323,11,0.230388553870107,0.785673983046411,-0.278764246763175,-0.653284846711406
324,11,0.852231625527046,-1.15021667408539,-0.967489581292557,0.152921551288452
325,11,0.16809064248767,-0.255715781481502,-0.03755656799898,-1.68539358262697
326,11,-1.45976644384712,0.0465777418951947,-0.0467037367447237,-0.63704187805341
327,11,-0.754761108206091,2.02326254279389,-0.129758028811264,0.696619486135762
328,11,-0.884015326082865,0.730469442159054,0.437178835103771,1.54287248310058
329,11,0.377298290612475,0.288440002516886,0.551950497857977,0.834796666761988
330,11,0.963673917741537,-0.436036349129393,0.283524796035198,0.161732213507812
331,11,-1.52615765169228,-0.639173863585489,-0.959901014879303,-0.632577604516365
332,11,1.22137870317836,-0.149067726574745,0.908655841948456,0.0253999317285332
333,11,-0.31968033678831,-1.62944651199765,0.173252313390864,0.233324324970674
334,11,0.565806778493512,-0.0621715863287817,-0.31080473149768,-0.789807107936645
335,11,-0.916354146341568,-1.26581400096642,2.17831920129585,-0.302871249453323
336,11,0.369471616262088,0.66391614462135,-1.94806632856585,-0.681360216592659
337,11,-0.0212587010650414,-2.65521723895453,-0.0180978111680342,0.126825944403842
338,11,0.224467950390548,-0.545637518346866,0.164425459312262,-0.222401981025184
339,11,-0.922442033948606,0.793002721483558,-1.43549519130218,-1.8163493304576
340,11,-0.262482283035964,-0.294546198076059,-0.92834305631421,1.01691746379498
341,11,1.13481386067868,-0.191556893911769,0.210593469011149,0.761355814986666
342,11,-0.825773477197413,-0.968948505471584,-0.566982148975679,0.167200168816963
343,11,1.04291500945657,-0.101588042479232,0.482544074760288,0.89466102855928
344,11,0.264597562475079,0.389304923153636,-0.827427689549886,0.056654294427239
345,11,1.15499673468066,0.276950682987107,-1.4906372031432,-0.101273327154498
346,11,1.55556201971689,-1.08759925576552,-0.772270955942634,0.838805185544917
347,11,-0.0245897650326893,1.17874484520738,0.978377554691327,2.16080287315022
348,11,-0.346118713059512,0.0666233130998359,-0.866473523235595,-0.432964288939395
349,11,0.159325017970611,-0.0965961861062319,0.584736434381271,-0.533963432957664
350,11,-0.177631298012807,1.23831853825546,0.812844141136516,-0.251237982735445
351,11,0.527372605383554,-0.348842065586519,-0.0403440888688499,0.817650722607018
352,11,-0.144833354278006,0.325234421552173,-2.06436167685179,-0.579466609087941
353,11,-0.0251149886877572,-1.44081816463105,1.32873447980157,-2.23250316877656
